user_id,book_id,borrow_date,return_date,reservation_status,overdue_status,user_role,book_category
10eb501a-4e6c-4f60-a54a-813687a42f8a,9df9fc0a-a50f-420f-820e-576719e507e6,2020-11-15,2020-11-29,False,1,student,science
14512804-eb98-4ef3-a968-98d85be7618c,a83ab243-fb48-4d6c-b4f0-1ed589cfccaa,2023-06-03,2023-06-21,False,1,faculty,science
710e949e-d7d8-400c-9d5d-0a34618a22cc,fde49b93-d3c6-4062-9c5a-c03311ad24b7,2022-05-18,2022-05-24,False,0,student,history
3516d676-c1aa-44d8-9aff-74039bdb4457,84629672-ae2c-4f12-a4d9-4388c4f200f2,2024-01-04,2024-01-17,True,1,staff,non-fiction
493dee24-538e-4e9c-905b-b3f30b482b9c,3a40aba3-7410-4e38-9cc4-9f9844834e9a,2021-11-02,2021-11-21,True,1,staff,non-fiction
3c1a61a2-b69b-4307-8a93-276a77c853d6,de09b35c-17f7-48b3-809b-954a8030855c,2020-05-14,2020-05-30,False,1,faculty,science
489170ee-e47f-4509-a82b-34ab3fe27284,11e54225-400f-4b66-bcb6-441cf565ea76,2024-05-10,2024-05-17,True,0,student,non-fiction
c96212f4-d98b-4716-bdba-a123198829f4,dfaa1330-ecdc-40c5-9d01-94d08b172182,2023-03-02,2023-03-03,True,0,staff,art
3893e414-f00d-44a8-8fee-b351be5a7913,88ea0fca-92ea-495e-978b-c8364aedbccc,2021-09-14,2021-09-25,True,1,staff,history
62c93e26-ad2c-42d7-8adb-e4ddbd34aa2e,92cb4e2d-ca7a-42bf-9b58-983e80724d55,2024-01-08,2024-01-10,False,0,student,fiction
c5c031d2-b82f-4e8b-b03c-e1bda65a652f,31c7d90a-07b6-4483-b109-8975faaf98c3,2023-03-24,2023-03-29,False,0,faculty,fiction
a352382b-b6de-4204-9302-cd31d1fb1015,c7550c0f-40f3-43a4-bd33-d3885a1ef1f0,2021-02-16,2021-02-19,True,0,faculty,history
ed73312c-9735-4c05-b7a7-96d7d0fa2284,44d14df9-b6f5-485b-aa4c-d500c2de9807,2023-04-11,2023-04-24,False,1,student,history
cc4a57db-1984-417d-bd94-ecc15ad07aac,c6bd2402-23f2-4b6b-94fe-ac422178bb94,2023-12-12,2023-12-28,True,1,student,science
26d6d072-a0eb-42e2-8d5f-179b8214abac,54c5f0d4-ce75-40dc-a8a8-6a8bba6483a7,2022-02-05,2022-02-20,True,1,student,history
4266d722-e84b-4ab5-9095-913c4a5fc377,12929af8-e53c-456b-b5b9-b1835ca14684,2022-06-30,2022-07-08,False,1,student,art
9a6f82a2-779b-4aca-a588-63181b841e36,f04970f1-ee01-489d-b3bd-ad664717b0a7,2022-10-21,2022-11-04,False,1,student,history
d62f20fd-d2ab-4206-9048-e50346146254,45a86b4f-007b-4a77-b43a-5d436834159f,2023-08-22,2023-09-09,False,1,staff,science
693f3e9f-7b00-4a1f-9a83-76b597384812,d58419b7-c35f-458f-875f-96e5770751e2,2022-10-17,2022-10-19,False,0,student,art
54dc1bc4-797e-41e9-9ca4-9b9d204887b2,02c88b28-f2ab-4720-8991-bcab83e58585,2022-09-12,2022-09-16,True,0,student,history
606288f9-661d-481a-a1b8-c9af86ecd627,183dc62d-5c4d-4c8e-a08b-a22e282c5cd4,2023-05-04,2023-05-12,False,1,staff,history
a5e58926-8e7c-4597-a84d-fe06e6073acd,da1772dc-6d28-4015-abb4-9d8cca7e02a4,2022-10-24,2022-10-31,True,0,student,art
7829b408-3caf-4a8a-9f57-f69f737a329f,2474526e-461d-4ea5-842a-178ac6ab4d00,2024-08-11,2024-08-24,True,1,staff,science
469d172a-7348-4357-8819-28476902f1d7,9521ce2c-97d3-469e-8c29-6d44ea80b5e0,2020-06-08,2020-06-21,False,1,staff,art
40f5e21f-9fbf-4e4e-81c0-7e8ade183e66,a76561fc-11cc-4102-b190-54aee3575f49,2022-10-30,2022-11-08,True,1,student,non-fiction
1e4e83e2-1f57-4935-a513-7ad0e98bba31,691a3877-7417-4d62-92e1-34950a8c91a6,2025-01-07,2025-01-16,True,1,staff,non-fiction
7285ccad-bacd-4c37-8f91-6c12d3d6f4f1,17551117-f2ae-4f40-a9e3-24bc7289d845,2023-01-15,2023-01-31,False,1,student,non-fiction
7562bcbc-e074-4011-ab33-8866fdec4298,1b4d577c-98d0-4620-8df8-c4db4de60bb5,2021-06-08,2021-06-19,False,1,faculty,fiction
c554a72a-c286-4913-938f-4e5164f6728c,42b10241-fccb-4f16-98ca-9666b86a0b8a,2023-12-12,2023-12-29,False,1,faculty,science
d1991045-da44-4611-9dc1-2b41e3565436,2080eedf-b27d-4e45-96ba-e9a5465c4725,2025-03-19,2025-04-04,True,1,staff,art
cda6c843-56b8-4b00-b146-bcc54af0aba3,ed53c031-e42b-40a2-8067-73a867ebf2af,2022-06-18,2022-06-21,True,0,staff,fiction
f53c13ea-fbd8-42f9-8574-94fdb0cf98be,5bb6e444-8c10-49a7-a97c-2f6117807ad1,2020-05-21,2020-06-02,False,1,staff,non-fiction
6f8e6c2e-866f-4ce4-8de0-e2f424dcc697,6631d906-43d0-49ec-8593-05e9948e45ca,2022-05-26,2022-06-06,False,1,student,science
81423087-a2b6-4e74-af71-7c2f2081e313,aa4fda03-2a6f-4f3e-8c3f-4a27a8577502,2020-12-02,2020-12-06,True,0,student,non-fiction
2f1f8f5a-13d1-4e35-b9cd-4be324e0cf5a,aff60a0e-b7bc-43ae-bedb-7547db58b541,2021-09-25,2021-10-06,False,1,faculty,fiction
86206719-6306-49d2-ba17-ca7e792888d2,eca9b26a-80ea-4ff5-82cc-1bec02ee9945,2022-03-31,2022-04-06,True,0,student,science
9a61169f-bcbf-44c3-97bd-26698c55aac5,0f4fd475-ed8c-43a8-82a6-3467393b398a,2024-07-21,2024-08-01,False,1,student,non-fiction
a6c3ca70-425c-43a1-a0f9-037466f3175e,8d9e20cd-b604-4788-ba86-e127fd3ca901,2021-03-10,2021-03-20,True,1,faculty,science
ea300a60-b80c-4b4a-95c4-6d69130a3cbf,cb3023ec-455a-45e4-9a14-e22461af3a1d,2022-12-01,2022-12-04,True,0,student,non-fiction
30662514-5695-4b3c-8bdd-2200a0236aa2,a9b1dd93-001f-4661-9af0-df9ad80f4c85,2021-07-15,2021-07-19,True,0,faculty,fiction
db081781-8728-4634-a8ed-1a717a75eab9,913d9f6d-db43-4b83-ab23-01a88b09b506,2021-12-23,2022-01-04,True,1,student,fiction
921f57f8-486c-40c0-9615-d5175575e0a1,54fd2233-cd9c-4824-9165-46d429c0243f,2024-09-26,2024-09-27,True,0,faculty,non-fiction
02ef8506-e8fd-4fad-b76c-c9571fc6ad03,2c9ff48d-b5d6-4df8-b3a8-9557f9451385,2024-06-07,2024-06-12,True,0,faculty,science
c086a3ee-4e76-4ead-8195-d15e334e82f2,56d452e4-06f2-4566-b842-348d24804117,2025-01-24,2025-02-05,False,1,staff,science
e7a291f1-bf81-4a9e-be9f-91fad65f5f64,28bb3df4-3c75-41a9-a566-ddb3a6275f1a,2023-10-20,2023-11-01,True,1,faculty,art
144df5fe-bc61-4f4c-8ec1-54d9d4673593,faca9fc4-ff31-4183-bbda-d8b9986eba4d,2020-09-23,2020-10-02,True,1,student,art
d78b01b1-18a6-4169-92ee-f4a57a390ce9,8ee37c9e-f85b-4bdf-820a-951844b92891,2023-05-26,2023-06-05,True,1,student,fiction
e2c1eb98-1289-4b49-b1da-297728357e81,450c2bd3-e7dd-4467-9ca6-c9b8f99ec64a,2021-07-02,2021-07-11,False,1,staff,non-fiction
97285b56-8775-490c-8f43-0ac55af640ca,c46b64a6-5a54-415d-aca3-e22d65d91525,2021-02-14,2021-03-05,True,1,faculty,science
92207d4b-bd7c-43fa-955f-e9e93c084a91,1e354814-caeb-4655-868d-7ae6d9efb007,2022-07-18,2022-08-04,False,1,staff,art
9dbeb0d8-cb10-4b65-891c-605dfce5b1cf,bc9e118d-a530-4640-8843-eb822f93a55d,2024-08-27,2024-09-14,False,1,student,science
b292f28a-9ef0-4274-85db-86f4e9cc815a,596690c5-7e13-47fb-8dd2-9876cd5133f7,2024-09-07,2024-09-15,False,1,faculty,fiction
6274b29c-e595-4f9d-8cad-e2d16874ab2e,a3b0a0a5-b159-41ad-afe9-1d2b224b5e5e,2025-01-01,2025-01-02,False,0,student,history
f431b23f-7f9b-41b7-bb8d-a30ad3a6d478,ad6ff9e3-7ac3-4ba7-8ca4-69a54b5af79f,2022-08-09,2022-08-21,True,1,staff,non-fiction
994e2d0a-ab25-4be1-b7b9-8dc637b39de9,c9e2f944-a6c4-4402-8f45-1ffe836643f4,2021-10-20,2021-10-28,True,1,faculty,science
47e457fd-ca25-4293-a478-5306fe5f1497,6245242b-eb29-4ada-9f92-5cf623b93bc3,2024-06-12,2024-06-17,True,0,student,history
ace1d2cf-f5da-44b9-a4d9-6b7ce5434f14,7d760332-c64f-4e68-a7da-d0ff834ec33e,2022-09-29,2022-10-05,True,0,staff,non-fiction
c7f23941-6326-42cc-9e9f-e7ed9891c4d1,2c56b52a-38d1-4360-b655-823dade2751a,2022-06-01,2022-06-04,False,0,faculty,art
16c3e444-3009-4a11-a754-738a7ec74efd,8e2a637d-acd5-4c36-af37-ecb3c0658f21,2025-03-10,2025-03-26,False,1,faculty,non-fiction
31c7d0cf-07d4-4048-944d-16c9a8b9d56a,51f6e86c-2773-41c2-b062-15fa956a4377,2023-07-06,2023-07-07,False,0,student,non-fiction
be4a4d2a-281a-41bf-837b-fed9f740497a,52075180-7597-4ce9-89f6-73abb21343fe,2024-05-13,2024-05-30,False,1,faculty,art
e3422640-b2f7-44c6-9176-045adf12f8de,832cdab2-c13c-43dd-8d23-b8632b5b6257,2022-04-28,2022-05-10,True,1,staff,science
9bc72df6-0286-4bfb-9e97-134ff6781eee,f2f688dc-b144-49f7-a2f1-ee2ff67aebc7,2022-10-10,2022-10-18,False,1,student,history
ddd75ec9-45fd-4296-96a9-882346f6f163,8a08a20f-a053-4b53-9c19-e7c9678af2b9,2023-10-25,2023-10-29,True,0,staff,science
3fab7f88-51c9-47b8-b606-41aa5b11f70e,50ce97c0-cdff-4486-b27e-f5e9f05f255f,2021-05-17,2021-05-22,False,0,faculty,history
58ed7b47-fc57-455c-891e-e6b59813ea3f,0bceb847-3ee0-447d-b685-68108e9ad5d7,2022-04-21,2022-05-05,False,1,faculty,fiction
fdde4030-7087-451a-a52c-0c4c337ee8a2,26376480-3449-4078-b9c1-2bd9e53a6002,2024-05-25,2024-06-14,True,1,staff,history
167c0bd5-e76a-41e6-9820-d8a14497f04a,fe13a96f-2e7c-4187-8474-503124997ec4,2022-01-08,2022-01-20,False,1,student,history
49e508b3-ece3-46d1-8323-5f437a1f631a,33ea93ab-c4d6-47b6-acdb-7e123cbc7f9b,2021-10-07,2021-10-09,False,0,staff,science
07119f74-a7e9-484e-af81-f291e406fdaa,01c3dcf0-1b51-48a7-9542-8861093e65cc,2021-12-04,2021-12-22,True,1,faculty,history
c8238d98-042d-42bf-ba4e-393eccf8434d,c3c2a2d6-a9d9-454c-8466-2cf5194d4727,2021-01-02,2021-01-03,True,0,faculty,art
3cf508f4-65c8-445d-91e2-53df9b339dd3,219678a8-002d-442b-b69a-197faffc82e4,2021-06-10,2021-06-24,True,1,faculty,science
3205275b-2fef-4e78-b835-0b10dbaa1a57,177789f9-4792-4870-9308-68073ba0cb39,2023-05-07,2023-05-22,True,1,faculty,history
31c407de-d5f9-4d22-afd4-0fe89d59528e,c78d9344-9b62-4f97-b919-d54e3a589c5f,2021-01-21,2021-01-30,True,1,staff,non-fiction
b7ebfc68-ab1d-404a-9d26-fa1ab6c73cb9,04dca752-fc82-4ee8-907d-f6f866aa7d7e,2022-08-25,2022-09-06,True,1,student,history
1a2c5d44-6fbb-4790-9840-1d9deccc73c0,850dcf6a-b995-4a96-9e24-9ce3089fa4d5,2025-03-02,2025-03-10,False,1,student,art
b8ac73dc-875e-4a51-9cc3-32d6882516d7,5b487875-0404-4ff1-8526-1c29ebab4e49,2020-09-03,2020-09-21,False,1,faculty,history
e83ca9a5-8680-4b93-9d59-c016f4481f39,001aa816-5309-480e-9b10-cb9767e43af8,2020-05-27,2020-06-16,False,1,student,non-fiction
da23d491-9a97-4430-a97e-a503821e60a3,6b7a87ab-d4b0-48a2-b166-4603fc546d84,2024-07-17,2024-07-22,True,0,student,science
96f5413d-9e1e-46a5-8ee5-ab3d30229667,5c6273f4-909d-4a48-895d-c77523e97138,2020-06-03,2020-06-19,False,1,faculty,history
84d7b74d-21ab-496a-bdd8-579fb922fdb5,0856b244-48f4-4ead-a470-a86c4c355a65,2021-10-13,2021-10-18,True,0,staff,fiction
e3edc9aa-a678-4d8e-87a8-53d9387723ee,85483efa-2c45-4f94-9159-a2fd95f5b8d3,2021-04-17,2021-04-21,True,0,student,art
29eac024-20b7-4c15-ab7c-e499405f3e93,4f013af2-59c7-4e07-85e2-7d6ddc68111a,2023-10-24,2023-11-11,True,1,student,art
946d2ed7-c751-447a-86f5-1983a517b212,11f1252a-fe76-4b0b-9241-c65738c80efe,2021-05-18,2021-06-05,True,1,faculty,art
613c9064-e7dc-45ce-911e-179cacebcf33,add5fc01-1652-45f4-b7c5-f782cc6c9395,2023-03-12,2023-03-18,True,0,staff,art
a4df7add-eb61-410f-a10b-03e5fbfd7b6b,b27ec426-7391-4ac9-9a8f-b38deb2f31c2,2020-11-15,2020-11-16,True,0,staff,fiction
7b087d06-51f5-4be9-8cf2-3dd00d81be9b,1ae2d618-adf7-469f-a434-646c8572d75a,2022-08-24,2022-09-01,True,1,staff,art
19e889e7-b642-4d3a-a42e-f851c7c208b7,6712413b-962d-4248-aa34-8f2cf444326e,2024-09-03,2024-09-14,False,1,staff,art
fe109011-4d38-4b01-9fb9-d59efd055e1a,cff4871f-7ddc-4d49-ac0b-32cf204a8d8d,2021-08-22,2021-09-07,False,1,staff,history
d19879cf-b6d8-443f-a312-f52724ee65e5,cd25b4d6-8ddd-4ebf-9b67-83a89c030451,2020-01-28,2020-02-08,False,1,student,science
ba71a4f5-82e7-408b-80fc-623a549be20c,3ef6b3a0-fa95-405f-b309-1260721df4fd,2021-06-27,2021-07-14,True,1,staff,fiction
c9a9b96d-2296-4b69-a4ac-0c808f84be11,f2c5ae03-3738-487e-9559-3ae08f0e15cc,2020-12-23,2021-01-08,False,1,staff,fiction
343e5494-b7a1-4d6b-8337-c96085f18bc8,6af77a3a-d40a-4c6d-afec-f43b8b6b43b1,2022-12-14,2023-01-01,False,1,faculty,art
0e742c6e-30a4-4955-8691-40f68d755b77,609ba4b1-720c-499c-bc17-a2dfd10e596c,2022-10-30,2022-11-05,True,0,student,non-fiction
c34279dc-1382-4e16-8be1-2ac73b01c59f,8206bc4a-c825-4c7d-a78f-63857abe0259,2020-07-24,2020-07-25,True,0,staff,history
bb8bc50f-d23d-40e5-a492-8e2a6ef7beef,0173bedf-6faf-4496-b4d5-83c12de3dca3,2020-11-24,2020-11-26,False,0,staff,non-fiction
ebb83961-1f13-4419-8a21-d1ff0d9d516d,d424fde4-44f5-4aa3-bc7c-bc7ec7911232,2024-10-27,2024-11-10,True,1,student,non-fiction
dfd5e49b-e7d2-46f5-80e8-c5e547af8be5,892b9b03-49d9-49ce-bd53-74ea8b62b0a3,2025-03-24,2025-04-05,False,1,student,history
fcb33abe-e5ff-4a27-9487-82a6b1aa1ecf,7b5bfb4a-9889-4019-89e7-3970325f76ac,2020-12-31,2021-01-12,True,1,staff,fiction
7dec4fa1-d548-48e5-b42c-c98c98b2f2ca,f56c3878-faac-43aa-8a97-b2bf111b60b3,2022-08-06,2022-08-11,True,0,staff,science
85aa3807-fc2e-47f7-8405-53e904a2cca5,7bcd8e04-9577-4cba-a3cc-524dac2aae10,2021-09-18,2021-09-26,True,1,staff,history
a244e16e-5cdb-477c-883a-f2cc093061b9,53cb0f7d-3e7f-447e-99f7-ba272966fd94,2021-11-11,2021-12-01,False,1,faculty,history
f52101f4-6f41-4e0e-9add-3f738d9eac06,239c2f25-481d-4742-b39e-4007198f2972,2020-06-28,2020-07-14,True,1,student,fiction
ec843d60-cdad-4a93-ae8e-9b0249b1617c,ea95ce37-7ee7-4dde-bc4a-d7b16192b868,2022-12-10,2022-12-29,False,1,staff,fiction
f804b799-9460-4276-b3ae-b248e3a37fc8,8450f52b-3fe1-4dbc-a6d9-2b6873666775,2022-11-29,2022-12-14,True,1,student,non-fiction
b189a664-025f-4b8f-89f0-dcc3475550fa,37d82d44-0178-4fd6-ba2d-b1f585c0bb56,2024-02-24,2024-03-01,True,0,faculty,non-fiction
5d878ee8-d428-4a09-96d1-0319874d8932,3e7e3331-787a-4f2e-b24e-46834bdc1ad1,2020-06-20,2020-07-02,False,1,staff,art
37192c12-8d0b-48e8-a557-0ca220020707,b9565a4b-de93-4ee7-a0da-ad2b1a035fbb,2025-01-29,2025-02-10,True,1,staff,art
baa2d63a-fb44-4e13-963c-d207ef58d748,99b805c8-11ec-4093-97f3-ec35c224dca4,2023-11-30,2023-12-04,False,0,student,fiction
91072280-6b48-484f-952b-547458fcf1e4,1da850d1-3947-49a6-ae9a-f6bea74234ee,2020-10-14,2020-10-22,False,1,student,art
e8a6cc7d-2ffd-432d-880c-c106b830398a,582f7e48-d181-4e10-a927-7cd73d7a5e22,2020-01-29,2020-02-06,False,1,student,history
ce98f808-3eee-4466-bb4a-675c0368079d,ebc26c2d-9786-4931-b293-0627b8584b15,2020-07-05,2020-07-21,True,1,student,non-fiction
42f483d9-c514-46e3-b188-9d6564eee4ca,c64651f6-0a47-4c3d-bc68-0d0ccca20666,2022-11-17,2022-12-02,False,1,faculty,fiction
2be02158-58e1-460d-b08a-161f3fc468cb,85e8ad92-9128-40ea-9dca-fd1195f400ba,2022-11-27,2022-11-28,False,0,staff,non-fiction
2fef953c-a033-4b36-9247-70519480b4f4,1ecb3276-ea47-41e6-bbb3-0ffc08153ef6,2024-11-28,2024-12-03,False,0,staff,fiction
cc148fd7-feaa-4fa9-a5d4-49defe5cac32,da8dcef5-310d-42b2-a41a-e62d5e3a4718,2021-01-19,2021-02-06,True,1,faculty,history
96b23b30-de10-4851-8c57-1a69f63cf923,98912335-6aae-4019-828f-f0f860a2d3b1,2022-10-20,2022-10-21,True,0,student,art
e153b845-ed46-4a49-b853-a57b083a3845,bbfd3931-c877-446a-8044-de36f74924f5,2025-01-08,2025-01-13,False,0,staff,art
6a4de4f1-91b1-4bc6-807d-9f6bb478f207,8da81b04-71bf-428f-b573-8f2e5d4137ad,2020-12-04,2020-12-05,True,0,faculty,history
acd7bb69-50b6-4c0d-8530-f7b4b8312fbe,d2ad57fd-81a9-4a8b-9798-640c050fb5ed,2023-10-15,2023-10-31,False,1,student,art
d95b240c-8187-4e90-881b-756511bc98d9,1e587f26-01f9-4e7b-91f4-151d4f5cb5b6,2023-07-29,2023-08-02,False,0,staff,history
52fa28b7-9a0d-4423-ae7a-8da7ac6200d3,e6d56cc9-91f4-441a-843f-2e542584d2b5,2020-03-30,2020-04-01,True,0,student,history
b2bbf489-79bb-4314-a681-8c96ad43c2f7,04180466-767e-4c75-874a-bedf6810fe7a,2022-07-15,2022-07-17,True,0,student,non-fiction
2bae80c9-65e2-4df6-a3c3-11d2922f5a28,54cc7451-226a-47c2-8e00-4eda4c094b34,2024-04-16,2024-05-04,True,1,staff,science
5dd99008-6d9a-460e-b0d2-13e1fb6285b6,e2e99544-bb58-47d7-aad8-8f07e1083cc4,2023-04-22,2023-05-02,True,1,student,history
98e56594-8773-4b2f-9322-97295994376a,33239c10-426d-42f9-ad72-aa69ce61772b,2020-11-13,2020-12-01,False,1,student,art
e6019fa2-5647-4100-97a6-0a6c870f324f,ca9adbce-ebe0-41f9-bc06-b7b48f2cea03,2020-03-17,2020-04-03,False,1,student,art
b54090f7-5cd4-475a-932e-2d610dfcbe33,aa09e21c-bc98-482b-94f3-6238a0886e6f,2022-05-06,2022-05-16,True,1,faculty,science
4e58f208-5636-463a-8c99-d9cc49be0507,b8fc7c69-0b65-422a-9997-7446085d200c,2024-03-19,2024-04-05,True,1,staff,science
7d9e06b6-f09a-48c6-8f60-35077a4f61c2,c056c98e-ffaf-4b77-8c24-70566dffb0c2,2021-08-05,2021-08-11,True,0,student,history
9b26b46d-6360-4696-8238-4f8c3c33a239,a25424e2-d5c6-4869-84b9-85038f8cdfb0,2021-08-12,2021-08-22,False,1,faculty,art
4701992e-a1c3-4633-b4a6-68549816c07b,3774f413-0a88-41f5-a1e3-d2de8c968c00,2020-12-10,2020-12-29,False,1,student,history
cf4b96c0-6a10-4c20-bbdc-e9f912c570cc,b8543240-df48-4037-b518-3a8ea4dff51b,2024-09-17,2024-09-22,False,0,faculty,fiction
297b3770-2378-443d-aee6-3f5396a0d318,409a6bf5-589a-467b-83d1-82a8fb440384,2022-08-18,2022-08-27,True,1,staff,history
7e17733f-df6d-482e-84d3-5ca3870b3e0e,226649e4-1aef-4a34-8dfc-78b2667fb351,2021-07-11,2021-07-20,False,1,staff,non-fiction
36e83925-6884-4a0d-b7c7-cd2872026433,619f6c64-6c23-4014-bb57-13d18755d852,2022-08-04,2022-08-24,False,1,student,non-fiction
738de072-d9dc-4eb0-9ed0-3bdc91da5502,defedcef-316c-4c29-9605-a80d4fa3bdd8,2023-07-24,2023-07-30,True,0,staff,art
cea32131-c4da-4447-93b2-28e139c0dfbb,e9ce12a4-764b-4d68-968b-06c17c605d1c,2024-08-08,2024-08-27,False,1,staff,fiction
a0a4258a-0134-49ce-99d8-f2abd3c6cafb,9fa15d2a-6d20-4520-bdb8-17252c9e5f06,2022-06-23,2022-06-25,True,0,student,history
046b3a46-23e2-4a29-9355-a660e12d08d0,32379ca7-77b6-4238-9251-1ad7cddaa152,2020-02-29,2020-03-09,True,1,staff,art
f10a89a4-8d01-45a2-9245-07743fbe2bc3,2db04909-80a2-4110-beaf-37ab914629d3,2023-06-15,2023-06-23,False,1,staff,art
38a806ce-8848-4f4d-a7cf-932d1a7e341f,4c43cdbd-a67b-406e-b057-ad7874d300ba,2023-08-20,2023-09-06,True,1,staff,art
468b5a03-9cdc-4a23-8da7-29fde0a7b78b,5dd64d87-5929-4556-8f7b-73734a9069ee,2025-03-15,2025-03-18,False,0,faculty,science
733c209d-c1b3-46c1-b062-a11b7d5e774a,1e053d49-bb1f-40d2-8ba9-678539956105,2025-04-13,2025-04-22,False,1,staff,history
381f5b80-0d06-4ad5-8ef5-e0536c0a8b9f,b1ac6aee-332a-419e-bc58-9dc921928603,2023-07-18,2023-08-01,False,1,faculty,fiction
19d2a70c-ffe5-45a8-aa89-8e68fb04240b,2c5b2830-a138-4785-9959-17bb653dff41,2023-11-09,2023-11-23,False,1,faculty,science
595e2ca2-3e94-4836-a98e-669e0ff96faa,0376b659-6db8-451f-b10c-b7411b4f41f9,2023-07-20,2023-07-30,False,1,staff,art
2e4bbc65-5bf9-459d-bcd5-f8965b48c970,519307d9-5b96-4a00-aa16-8dc2a6765a6e,2024-11-01,2024-11-12,True,1,student,non-fiction
c5092511-80cc-43d1-bb2a-6a42b137c273,e2637b47-df3e-4ab1-8a40-57704e4f1648,2023-11-06,2023-11-10,True,0,student,science
b3123a24-b511-48fe-8c59-37f9a40030f7,bff678e0-6f14-40f1-a2c6-f785dfebd9e0,2023-06-10,2023-06-19,True,1,faculty,history
abd135b5-fff8-48ec-a050-aa0caa3af848,e7af04de-044a-4047-bf21-f138c5c8c2d5,2024-01-28,2024-02-17,False,1,faculty,science
b1aeb6a4-7209-4814-8483-8f3cdeb06ae4,601e7d72-7b58-4581-aa03-4525361c8186,2023-02-23,2023-03-12,True,1,student,art
263c6b4f-9606-43d8-b909-3097618e1963,6075f508-20a6-48bc-8c99-f26dd0d513af,2023-08-21,2023-08-27,True,0,faculty,history
3fdf582d-145f-4249-bd3e-5435cc82b257,b2bca833-c918-4c1c-8076-c4f402c3d574,2022-09-02,2022-09-17,False,1,student,art
b87d4575-7ffb-4796-9a99-d96267f03501,e3a73e2c-b5df-4dde-ab48-2df9e6297d88,2020-10-09,2020-10-18,False,1,faculty,art
f07e5149-3ae3-4a62-8cc1-434127d0a4a4,5a6f5838-dc7e-4584-bcae-d1dea67ea933,2021-10-11,2021-10-17,True,0,staff,art
53c4b0ad-e8e5-4915-ae9e-f1dd624fb049,6e81b3cb-f2bf-4f24-a98a-2be1477de6d8,2022-06-30,2022-07-11,False,1,staff,non-fiction
5208b572-af4b-4cdb-a896-194c16e44648,7ceff713-84af-4e33-aec4-ce6575ec588a,2025-02-11,2025-02-20,False,1,student,art
9815d0d9-89f8-4965-951e-4e4145d83dc4,79bbe9d8-279b-4595-9363-7a3f31ffd450,2023-08-30,2023-09-13,False,1,faculty,science
510fb0b3-f927-4302-a2d2-d6af47f6b348,403757f5-ed11-45de-a749-5c2d28658f08,2023-02-20,2023-02-24,False,0,faculty,non-fiction
8fa8f2a4-3127-447a-ba86-a92505583751,655ee000-4f64-40cb-8918-9a15e02c3d42,2020-05-29,2020-06-11,True,1,faculty,fiction
80fbe059-6438-434c-8200-66e93e09a7b6,202c71ee-24dd-4048-b3b7-752c731b8143,2023-04-11,2023-04-30,False,1,faculty,art
cd2e23ee-6832-427f-b2f2-e94391739a51,14178da1-758b-4ac4-8a30-445b3300f09e,2022-01-03,2022-01-20,True,1,faculty,fiction
f82639c0-b93b-4989-8d18-c40e582943ef,588d4668-ab5d-42ba-947a-982c6dfd25bf,2021-01-16,2021-01-21,True,0,student,science
a8e10d2e-96fc-40d4-a777-7baba07f08fa,3ebf4b46-13bf-4030-ae64-4007be87a06f,2022-11-29,2022-12-03,True,0,student,non-fiction
23bf23a1-790f-4a2a-8270-22f9435d96e4,75357434-f652-40ba-8496-11a77bb9f5d2,2024-03-10,2024-03-28,False,1,faculty,science
968e837f-717a-41f2-b492-45c6363f7665,38391a91-9ce1-4717-971d-2629f11bd9d8,2022-06-30,2022-07-18,True,1,faculty,science
4e88ae6f-2b81-495d-adc6-34e3ab688235,f028a026-267f-47cf-b219-ce94ac2c83d4,2021-07-21,2021-08-07,False,1,student,science
ad7260ab-695f-400b-ae52-5b24a4e72ecb,ad689057-4624-4f3d-a079-1ce9921a844a,2025-01-04,2025-01-09,False,0,staff,science
3a128044-97e1-4034-bec9-c351375831c4,62712cc7-dbbc-439a-a7ac-d465eb600b53,2021-11-08,2021-11-15,False,0,student,history
4a8d39df-9709-48a0-80ed-5ca3edf94594,6853fd32-9f1b-452d-9e02-0775b4207296,2023-02-13,2023-02-24,True,1,staff,history
7b1f92d2-ef5e-48e7-be78-c1f6066eb275,8d9a67ba-91a0-4c38-b7ee-42d1244a2468,2020-12-21,2020-12-25,True,0,staff,fiction
f569432b-9cf4-4a78-b871-8763ef4c3879,0373ce25-a01b-4f78-b249-d098f2b811f5,2022-11-30,2022-12-09,False,1,staff,history
b396f857-7126-451d-85b4-df7f8192264c,15d4b3f0-f102-489c-bb89-c4633ec1d5c4,2022-09-26,2022-10-11,True,1,student,science
b4cff7e2-42d8-4291-90f6-237aea8aeb39,351b5eac-4d2e-4a98-98ba-9dcb41c11834,2021-05-17,2021-06-06,True,1,staff,science
eba66eb4-a7c2-4c8a-99b4-dd71aa679b24,9704b302-5b9c-4238-a815-48f16da6ab97,2020-07-05,2020-07-24,True,1,faculty,art
703ffa73-578e-48a2-a8db-588eba406c34,2e78ddaa-84b5-4496-b97f-aec4b374aff5,2021-12-15,2021-12-18,False,0,faculty,science
5f03b840-ad1c-47fa-8102-257687022a72,161ca6a6-43e8-437c-8b32-009cc297e6f4,2024-02-27,2024-03-03,True,0,staff,fiction
2b00e496-bc41-433f-9f19-465daabece74,6152b2e8-a7fa-47a2-93aa-1119d1920b11,2020-06-29,2020-07-05,True,0,student,art
